user_id,total_events,views,carts,purchases,unique_sessions,categories_browsed,brands_browsed,view_to_purchase_ratio,cart_to_purchase_ratio,events_per_session,purchase_conversion_rate,total_spend,avg_spend,spend_std,min_spend,max_spend,purchase_count,spend_range,spend_consistency,spending_per_day,avg_session_duration,total_session_time,max_session_duration,session_count,avg_events_per_session,total_revenue,avg_transaction,total_transactions,event_types_used,categories_purchased,brands_purchased,cluster,cluster_name,cluster_profile
474832046.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,102.71,102.71,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
474967396.0,5,5,0,0,1,1,3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,2.533333333333333,2.533333333333333,1,5.0,1343.52,268.704,5,1,1,3,3,Category_Explorers,"Most diverse, high engagement"
477121012.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,179.39,179.39,1,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
479233261.0,7,7,0,0,1,2,2,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833333333333333,1.0833333333333333,1.0833333333333333,1,7.0,1789.71,255.67285714285714,7,1,2,2,3,Category_Explorers,"Most diverse, high engagement"
485580346.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,322.91,322.91,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
489198768.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,161.98,161.98,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
491303749.0,4,4,0,0,1,1,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.616666666666666,5.616666666666666,5.616666666666666,1,4.0,1085.32,271.33,4,1,1,2,3,Category_Explorers,"Most diverse, high engagement"
496808326.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,48.14,48.14,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
501367490.0,4,4,0,0,2,1,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.6,2,2.0,224.31,56.0775,4,1,1,2,3,Category_Explorers,"Most diverse, high engagement"
502372361.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,1,2.0,567.52,283.76,2,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
506661592.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,52.4,52.4,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
507564181.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,154.42,154.42,1,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
509481306.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,180.16,180.16,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
511760465.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,483.9,483.9,1,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512366249.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,1,2.0,335.54,167.77,2,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512367071.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666666667,1.8666666666666667,1.8666666666666667,1,2.0,585.8299999999999,292.91499999999996,2,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512367865.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,33.46,33.46,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512371822.0,5,5,0,0,1,1,4,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033333333333333,2.033333333333333,2.033333333333333,1,5.0,1458.06,291.61199999999997,5,1,1,4,1,Premium_Customers,"Highest spending, premium buyers"
512379330.0,5,5,0,0,1,1,1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.05,2.05,1,5.0,3536.6499999999996,707.3299999999999,5,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512381472.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,30.59,30.59,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512382758.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,51.22,51.22,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512384348.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.033333333333333,9.033333333333333,9.033333333333333,1,2.0,1321.29,660.645,2,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512384407.0,5,5,0,0,2,1,1,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.6666666666666667,1.6666666666666667,2,2.5,1136.4099999999999,227.28199999999998,5,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512389896.0,3,3,0,0,1,1,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,6.55,6.55,1,3.0,1144.7085538399435,381.56951794664786,3,1,1,2,2,Budget_Browsers,"Price-sensitive, largest segment"
512395480.0,3,3,0,0,1,2,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7333333333333334,2.7333333333333334,2.7333333333333334,1,3.0,1174.95,391.65000000000003,3,1,2,2,3,Category_Explorers,"Most diverse, high engagement"
512397285.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,1,2.0,176.07,88.035,2,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512398306.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,29.51,29.51,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512410656.0,3,3,0,0,2,1,2,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.6,2,1.5,435.51,145.17,3,1,1,2,0,Efficient_Buyers,"High conversion, moderate spending"
512411198.0,4,4,0,0,1,1,1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1,4.0,1019.28,254.82,4,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512411850.0,3,3,0,0,1,1,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,1,3.0,43.730000000000004,14.576666666666668,3,1,1,2,2,Budget_Browsers,"Price-sensitive, largest segment"
512424146.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,514.56,514.56,1,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512427987.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,1,2.0,93.18,46.59,2,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512432735.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,295.49,295.49,1,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512432743.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1,2.0,514.3,257.15,2,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512434271.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,8.56,8.56,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512435480.0,2,2,0,0,1,1,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3666666666666667,1.3666666666666667,1.3666666666666667,1,2.0,559.53,279.765,2,1,1,2,3,Category_Explorers,"Most diverse, high engagement"
512436793.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,739.81,739.81,1,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512440423.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,185.71,185.71,1,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512440806.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,733.06,733.06,1,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512440845.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,161.98,161.98,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512440983.0,3,3,0,0,1,1,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1,3.0,264.48,88.16000000000001,3,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512445078.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,195.6,195.6,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512450748.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,453.27,453.27,1,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512452527.0,5,5,0,0,1,1,1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233333333333333,5.233333333333333,5.233333333333333,1,5.0,56.74,11.348,5,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512454319.0,6,6,0,0,1,1,2,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2666666666666666,2.2666666666666666,2.2666666666666666,1,6.0,925.28,154.21333333333334,6,1,1,2,0,Efficient_Buyers,"High conversion, moderate spending"
512457629.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,360.08,360.08,1,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512458373.0,4,4,0,0,1,1,2,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5166666666666666,2.5166666666666666,2.5166666666666666,1,4.0,1399.02,349.755,4,1,1,2,1,Premium_Customers,"Highest spending, premium buyers"
512462154.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,33.69,33.69,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512467931.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,643.26,643.26,1,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512477553.0,2,2,0,0,1,1,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,1,2.0,133.51,66.755,2,1,1,2,3,Category_Explorers,"Most diverse, high engagement"
512478069.0,9,8,0,1,2,1,2,4.0,0.0,4.5,0.1111111111111111,100.39,100.39,0.0,100.39,100.39,1.0,0.0,0.0,3.3463333333333334,1.3083333333333333,2.6166666666666667,1.85,2,4.5,1112.7985538399435,123.64428375999371,9,2,1,2,3,Category_Explorers,"Most diverse, high engagement"
512481002.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,1,2.0,25.939999999999998,12.969999999999999,2,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512486103.0,11,11,0,0,3,3,4,11.0,0.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4388888888888889,4.316666666666666,4.316666666666666,3,3.6666666666666665,1342.27,122.02454545454545,11,1,3,4,3,Category_Explorers,"Most diverse, high engagement"
512486232.0,8,8,0,0,1,1,1,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.633333333333333,10.633333333333333,10.633333333333333,1,8.0,761.77,95.22125,8,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512495355.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,15.37,15.37,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512498772.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5.15,5.15,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512499605.0,8,8,0,0,1,1,3,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.033333333333333,3.033333333333333,3.033333333333333,1,8.0,2814.45,351.80625,8,1,1,3,3,Category_Explorers,"Most diverse, high engagement"
512503765.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,46.31,46.31,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512507939.0,6,6,0,0,1,1,2,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,4.8,1,6.0,2414.77,402.46166666666664,6,1,1,2,1,Premium_Customers,"Highest spending, premium buyers"
512509449.0,7,7,0,0,4,1,1,7.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.5333333333333333,0.26666666666666666,4,1.75,5158.259999999999,736.8942857142856,7,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512512380.0,5,5,0,0,1,1,1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.7,8.7,1,5.0,1139.45,227.89000000000001,5,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512520626.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,25.74,25.74,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512521849.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,42.99,42.99,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512525276.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,47.36,47.36,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512531789.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333333333333332,0.18333333333333332,0.18333333333333332,1,2.0,85.98,42.99,2,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512533331.0,3,3,0,0,1,1,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.65,1.65,1,3.0,814.91,271.63666666666666,3,1,1,3,3,Category_Explorers,"Most diverse, high engagement"
512535132.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,205.9,205.9,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512535731.0,5,5,0,0,1,1,2,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,4.333333333333333,4.333333333333333,1,5.0,423.57,84.714,5,1,1,2,0,Efficient_Buyers,"High conversion, moderate spending"
512536558.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,1,2.0,299.2,149.6,2,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512537455.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,253.55,253.55,1,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512539120.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,360.08,360.08,1,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512539408.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,739.81,739.81,1,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512540951.0,3,3,0,0,2,2,2,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,2,1.5,1509.1299999999999,503.0433333333333,3,1,2,2,2,Budget_Browsers,"Price-sensitive, largest segment"
512542210.0,6,6,0,0,1,1,1,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2666666666666666,2.2666666666666666,2.2666666666666666,1,6.0,641.6600000000001,106.94333333333334,6,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512543044.0,4,4,0,0,2,1,2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916666666666667,1.3833333333333333,1.3833333333333333,2,2.0,249.54999999999998,62.387499999999996,4,1,1,2,3,Category_Explorers,"Most diverse, high engagement"
512545245.0,5,5,0,0,1,1,3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6166666666666667,3.6166666666666667,3.6166666666666667,1,5.0,1483.76,296.752,5,1,1,3,3,Category_Explorers,"Most diverse, high engagement"
512545540.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,295.76,295.76,1,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512546443.0,3,3,0,0,1,1,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333333333333,1.5833333333333333,1.5833333333333333,1,3.0,1278.27,426.09,3,1,1,2,1,Premium_Customers,"Highest spending, premium buyers"
512548550.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.45,2.45,1,2.0,999.51,499.755,2,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512550575.0,5,5,0,0,1,1,1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,2.35,2.35,1,5.0,711.3000000000001,142.26000000000002,5,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512553095.0,4,4,0,0,1,1,1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,1.4166666666666667,1.4166666666666667,1,4.0,3038.78,759.695,4,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512556357.0,2,1,0,1,1,1,1,0.5,0.0,2.0,0.5,515.67,515.67,0.0,515.67,515.67,1.0,0.0,0.0,17.189,4.883333333333334,4.883333333333334,4.883333333333334,1,2.0,1031.34,515.67,2,2,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512558158.0,3,3,0,0,1,1,1,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31666666666666665,0.31666666666666665,0.31666666666666665,1,3.0,2361.54,787.18,3,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512558829.0,3,3,0,0,1,2,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,2.45,2.45,1,3.0,769.0799999999999,256.35999999999996,3,1,2,3,0,Efficient_Buyers,"High conversion, moderate spending"
512559748.0,2,2,0,0,1,1,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.466666666666665,16.466666666666665,16.466666666666665,1,2.0,143.89,71.945,2,1,1,2,2,Budget_Browsers,"Price-sensitive, largest segment"
512566763.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.7666666666666667,0.7666666666666667,1,2.0,1472.36,736.18,2,1,1,1,1,Premium_Customers,"Highest spending, premium buyers"
512580436.0,4,4,0,0,1,1,3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5666666666666667,1.5666666666666667,1.5666666666666667,1,4.0,180.02,45.005,4,1,1,3,3,Category_Explorers,"Most diverse, high engagement"
512581013.0,2,2,0,0,1,1,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,2.533333333333333,2.533333333333333,1,2.0,146.72,73.36,2,1,1,1,2,Budget_Browsers,"Price-sensitive, largest segment"
512584306.0,5,3,1,1,1,1,2,1.5,0.5,5.0,0.2,189.26,189.26,0.0,189.26,189.26,1.0,0.0,0.0,6.308666666666666,8.016666666666667,8.016666666666667,8.016666666666667,1,5.0,921.75,184.35,5,3,1,2,3,Category_Explorers,"Most diverse, high engagement"
512587246.0,3,3,0,0,1,1,2,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1,3.0,511.73,170.57666666666668,3,1,1,2,0,Efficient_Buyers,"High conversion, moderate spending"
512587418.0,1,1,0,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,241.7,241.7,1,1,1,1,3,Category_Explorers,"Most diverse, high engagement"
512589439.0,2,2,0,0,1,1,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,2.0,156.48000000000002,78.24000000000001,2,1,1,2,0,Efficient_Buyers,"High conversion, moderate spending"
512592316.0,7,5,1,1,1,1,1,2.5,0.5,7.0,0.14285714285714285,174.76,174.76,0.0,174.76,174.76,1.0,0.0,0.0,5.825333333333333,2.033333333333333,2.033333333333333,2.033333333333333,1,7.0,1291.33,184.47571428571428,7,3,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
512598759.0,8,8,0,0,1,2,4,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033333333333333,2.033333333333333,2.033333333333333,1,8.0,924.5999999999999,115.57499999999999,8,1,2,4,3,Category_Explorers,"Most diverse, high engagement"
512602903.0,11,11,0,0,1,1,3,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066666666666666,7.066666666666666,7.066666666666666,1,11.0,1269.35,115.39545454545454,11,1,1,3,2,Budget_Browsers,"Price-sensitive, largest segment"
512605882.0,7,7,0,0,1,2,3,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7166666666666666,1.7166666666666666,1.7166666666666666,1,7.0,916.04,130.86285714285714,7,1,2,3,2,Budget_Browsers,"Price-sensitive, largest segment"
512606538.0,7,7,0,0,2,3,4,7.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,6.3,4.716666666666667,2,3.5,2678.49,382.64142857142855,7,1,3,4,1,Premium_Customers,"Highest spending, premium buyers"
512607090.0,5,5,0,0,1,2,3,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,5.666666666666667,5.666666666666667,1,5.0,1482.31,296.462,5,1,2,3,1,Premium_Customers,"Highest spending, premium buyers"
512608097.0,6,6,0,0,1,1,1,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65,11.65,11.65,1,6.0,3291.44,548.5733333333334,6,1,1,1,0,Efficient_Buyers,"High conversion, moderate spending"
